Age,DailyRate,DistanceFromHome,Education,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MonthlyIncome,MonthlyRate,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,OverTime_Yes
29,986,3,4,1,564,2,93,2,3,3,11935,21526,1,18,3,3,80,0,10,2,3,10,2,0,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
37,807,6,4,1,133,3,63,3,1,1,2073,23648,4,22,4,4,80,0,7,3,3,3,2,0,2,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
38,343,15,2,1,461,3,92,2,3,4,11510,15682,0,14,3,2,80,1,12,3,3,11,10,2,9,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
45,1238,1,1,1,1712,3,74,2,3,3,10748,3395,3,23,4,4,80,1,25,3,2,23,15,14,4,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
24,1092,9,3,1,812,3,60,2,1,2,2694,26551,1,11,3,3,80,3,1,4,3,1,0,0,0,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
36,938,2,4,1,958,3,79,3,1,3,2519,12287,4,21,4,3,80,0,16,6,3,11,8,3,9,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
24,673,11,2,1,26,1,96,4,2,3,4011,8232,0,18,3,4,80,1,5,5,2,4,2,1,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
35,607,9,3,1,880,4,66,2,3,3,10685,23457,1,20,4,2,80,1,17,2,3,17,14,5,15,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
52,890,25,4,1,867,3,81,2,4,4,13826,19028,3,22,4,3,80,0,31,3,3,9,8,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
54,376,19,4,1,799,4,95,3,2,1,5485,22670,9,11,3,2,80,2,9,4,3,5,3,1,4,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
45,1339,7,3,1,86,2,59,3,3,1,9724,18787,2,17,3,3,80,1,25,2,3,1,0,0,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
39,1387,10,5,1,1618,2,76,3,2,1,5377,3835,2,13,3,4,80,3,10,3,3,7,7,7,7,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
45,561,2,3,1,606,4,61,3,2,2,4805,16177,0,19,3,2,80,1,9,3,4,8,7,3,7,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
35,130,25,4,1,881,4,96,3,1,2,2022,16612,1,19,3,1,80,1,10,3,2,10,2,7,8,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
39,117,10,1,1,429,3,99,3,4,1,17068,5355,1,14,3,4,80,0,21,3,3,21,9,11,10,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True
34,254,1,2,1,649,2,83,2,1,4,3622,22794,1,13,3,4,80,1,6,3,3,6,5,1,3,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
45,1052,6,3,1,302,4,57,2,3,4,8865,16840,6,12,3,4,80,0,23,2,3,19,7,12,8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
25,309,2,3,1,1987,3,82,3,1,2,2187,19655,4,14,3,3,80,0,6,3,3,2,0,1,2,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
37,728,1,4,1,380,1,80,3,3,4,13603,11677,2,18,3,1,80,2,15,2,3,5,2,0,2,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
22,1294,8,1,1,1783,3,79,3,1,1,2398,15999,1,17,3,3,80,0,1,6,3,1,0,0,0,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
45,1015,5,5,1,1611,3,50,1,2,1,5769,23447,1,14,3,1,80,0,10,3,3,10,7,1,4,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True
42,288,2,3,1,1547,4,40,3,3,4,10124,18611,2,14,3,3,80,1,24,3,1,20,8,13,9,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True
34,629,27,2,1,247,4,95,3,1,2,2311,5711,2,15,3,4,80,0,9,3,3,3,2,1,2,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
34,167,8,5,1,775,2,32,3,2,1,5121,4187,3,14,3,3,80,1,7,3,3,0,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
49,809,1,3,1,1677,3,36,3,4,3,15379,22384,4,14,3,1,80,0,23,2,3,8,7,0,0,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False
36,1223,8,3,1,83,3,59,3,3,3,10096,8202,1,13,3,2,80,3,17,2,3,17,14,12,8,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
29,665,15,3,1,346,3,60,3,1,4,2340,22673,1,19,3,1,80,0,6,1,3,6,5,1,5,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
27,199,6,3,1,1162,4,55,2,1,3,2539,7950,1,13,3,3,80,1,4,0,3,4,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
36,1213,2,1,1,1890,2,94,2,2,4,3886,4223,1,21,4,4,80,0,10,2,2,10,1,0,8,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
35,660,7,1,1,1492,4,76,3,1,3,2404,16192,1,13,3,1,80,1,1,3,3,1,0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False
43,313,21,3,1,525,4,61,3,1,4,2258,15238,7,20,4,1,80,1,8,1,3,3,2,1,2,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
35,992,1,3,1,1564,4,68,2,1,1,2450,21731,1,19,3,2,80,0,3,3,3,3,0,1,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
53,124,2,3,1,1050,3,38,2,3,2,7525,23537,2,12,3,1,80,1,30,2,3,15,7,6,12,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
31,525,6,4,1,653,1,66,4,2,4,5460,6219,4,22,4,4,80,2,13,4,4,7,7,5,7,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
50,333,22,5,1,1539,3,88,1,4,4,14411,24450,1,13,3,4,80,0,32,2,3,32,6,13,9,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,True
25,949,1,3,1,1415,1,81,3,1,4,3229,4910,4,11,3,2,80,1,7,2,2,3,2,0,2,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False
39,613,6,1,1,2062,4,42,2,3,1,9991,21457,4,15,3,1,80,1,9,5,3,7,7,1,7,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
34,419,7,4,1,28,1,53,3,3,2,11994,21293,0,11,3,3,80,0,13,4,3,12,6,2,11,False,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
35,950,7,3,1,845,3,59,3,3,3,10221,18869,3,21,4,2,80,0,17,3,4,8,5,1,6,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False
20,805,3,3,1,1198,1,87,2,1,3,3033,12828,1,12,3,1,80,0,2,2,2,2,2,1,2,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
27,591,2,1,1,7,1,40,3,1,2,3468,16632,9,12,3,4,80,1,6,3,3,2,2,2,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False
27,1377,2,3,1,437,4,74,3,2,3,4478,5242,1,11,3,1,80,0,5,3,3,5,4,0,4,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
52,1053,1,2,1,976,4,70,3,4,4,17099,13829,2,15,3,2,80,1,26,2,2,9,8,7,8,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
32,116,13,3,1,1234,3,77,2,1,2,2743,7331,1,20,4,3,80,1,2,2,3,2,2,2,2,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
50,1099,29,4,1,569,2,88,2,4,3,17046,9314,0,15,3,2,80,1,28,2,3,27,10,15,7,False,True,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False
49,636,10,4,1,396,3,35,3,5,1,18665,25594,9,11,3,4,80,0,22,4,3,3,2,1,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
32,374,25,4,1,911,1,87,3,1,4,2795,18016,1,24,4,3,80,0,1,2,1,1,0,0,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True
34,135,19,3,1,1285,3,46,3,2,2,4444,22534,4,13,3,3,80,2,15,2,4,11,8,5,10,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
36,922,3,2,1,155,1,39,3,1,4,2835,2561,5,22,4,1,80,1,7,2,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
52,994,7,4,1,1118,2,87,3,3,2,10445,15322,7,19,3,4,80,0,18,4,3,8,6,4,0,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
30,1427,2,1,1,198,2,35,2,1,4,2720,11162,0,13,3,4,80,0,6,3,3,5,3,1,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
58,350,2,3,1,1824,2,52,3,4,2,16291,22577,4,22,4,4,80,1,37,0,2,16,9,14,14,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False
42,570,8,3,1,809,2,66,3,5,4,18430,16225,1,13,3,2,80,1,24,4,2,24,7,14,9,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
49,1313,11,4,1,1757,4,80,3,2,4,4507,8191,3,12,3,3,80,0,8,1,4,5,1,0,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
43,415,25,3,1,1076,3,79,2,3,4,10798,5268,5,13,3,3,80,1,18,5,3,1,0,0,0,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False
40,896,2,3,1,1474,3,68,3,1,3,2345,8045,2,14,3,3,80,1,8,3,4,3,1,1,2,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False
55,452,1,3,1,374,4,81,3,5,1,19045,18938,0,14,3,3,80,0,37,2,3,36,10,4,13,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,True
32,1311,7,3,1,359,2,100,4,1,2,2794,26062,1,20,4,3,80,0,5,3,1,5,1,0,3,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
55,444,2,1,1,1074,3,40,2,4,1,16756,17323,7,15,3,2,80,0,31,3,4,9,7,6,2,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False
31,192,2,4,1,426,3,32,3,1,4,2695,7747,0,18,3,2,80,1,3,2,1,2,2,2,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
43,990,27,3,1,1599,4,87,4,1,2,4876,5855,5,12,3,3,80,1,8,0,3,6,4,0,2,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
34,404,2,4,1,1383,3,98,3,2,4,6687,6163,1,11,3,4,80,0,14,2,4,14,11,4,11,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
40,804,2,1,1,763,4,86,2,1,4,2342,22929,0,20,4,4,80,0,5,2,2,4,2,2,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True
42,335,23,2,1,1976,4,37,2,2,3,4332,14811,1,12,3,4,80,0,20,2,3,20,9,3,7,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
28,580,27,3,1,1622,2,39,1,2,1,4877,20460,0,21,4,2,80,1,6,5,2,5,3,0,0,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
40,720,16,4,1,832,1,51,2,2,3,5094,11983,6,14,3,4,80,0,10,6,3,1,0,0,0,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False
35,1343,27,1,1,856,3,53,2,1,1,2559,17852,1,11,3,4,80,0,6,3,2,6,5,1,1,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
32,1089,7,2,1,1309,4,79,3,2,3,4883,22845,1,18,3,1,80,1,10,3,3,10,4,1,1,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
34,1153,1,2,1,110,1,94,3,2,2,4325,17736,1,15,3,3,80,0,5,2,3,5,2,1,3,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False
35,104,2,3,1,1569,1,69,3,1,1,2074,26619,1,12,3,4,80,1,1,2,3,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
20,1141,2,3,1,1657,3,31,3,1,3,2783,13251,1,19,3,1,80,0,2,3,3,2,2,2,2,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
52,1490,4,2,1,546,4,30,3,4,4,16555,10310,2,13,3,4,80,0,31,2,1,5,2,1,4,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
49,271,3,2,1,1509,3,43,2,2,1,4789,23070,4,25,4,1,80,1,10,3,3,3,2,1,2,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
44,981,5,3,1,1471,3,90,2,1,3,3162,7973,3,14,3,4,80,0,7,5,3,5,2,0,3,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False
36,1229,8,4,1,990,1,84,3,2,4,5079,25952,4,13,3,4,80,2,12,3,3,7,7,0,7,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False
32,634,5,4,1,1607,2,35,4,1,4,3312,18783,3,17,3,4,80,2,6,3,3,3,2,0,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
22,581,1,2,1,2007,4,63,3,1,3,3375,17624,0,12,3,4,80,0,4,2,4,3,2,1,2,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
37,367,25,2,1,1161,3,52,2,2,4,5731,17171,7,13,3,3,80,2,9,2,3,6,2,1,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,1116,2,3,1,571,3,49,3,1,4,2564,7181,0,14,3,3,80,0,12,2,2,11,7,6,7,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
33,589,28,4,1,1549,2,79,3,2,3,5207,22949,1,12,3,2,80,1,15,3,3,15,14,5,7,False,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True
41,337,8,3,1,1909,3,54,3,2,2,4393,26841,5,21,4,3,80,1,14,3,3,5,4,1,4,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
41,582,28,4,1,2034,1,60,2,4,2,13570,5640,0,23,4,3,80,1,21,3,3,20,7,0,10,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
29,490,10,3,1,1143,4,61,3,1,2,3291,17940,0,14,3,4,80,2,8,2,2,7,5,1,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
51,1178,14,2,1,500,3,87,3,2,4,4936,14862,4,11,3,3,80,1,18,2,2,7,7,0,7,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
53,1168,24,4,1,1968,1,66,3,3,1,10448,5843,6,13,3,2,80,0,15,2,2,2,2,2,2,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True
43,177,8,3,1,920,1,55,3,2,2,4765,23814,4,21,4,3,80,1,4,2,4,1,0,0,0,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
29,746,24,3,1,1928,3,45,4,1,1,1091,10642,1,17,3,4,80,0,1,3,3,1,0,0,0,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False
32,430,24,4,1,772,1,80,3,2,4,5309,21146,1,15,3,4,80,2,10,2,3,10,8,4,7,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
28,1434,5,4,1,65,3,50,3,1,3,3441,11179,1,13,3,3,80,0,2,3,2,2,2,2,2,False,True,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True
27,135,17,4,1,1405,4,51,3,1,3,2394,25681,1,13,3,4,80,0,8,2,3,8,2,7,7,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
35,944,1,3,1,314,3,92,3,3,3,8789,9096,1,14,3,1,80,0,10,3,4,10,7,0,8,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
42,932,1,2,1,827,4,43,2,2,4,6062,4051,9,13,3,4,80,1,8,4,3,4,3,0,2,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True
34,1354,5,3,1,153,3,45,2,3,1,11631,5615,2,12,3,4,80,0,14,6,3,11,10,5,8,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
25,141,3,1,1,879,3,98,3,2,1,4194,14363,1,18,3,4,80,0,5,3,3,5,3,0,3,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,True
34,1346,19,2,1,18,2,93,3,1,4,2661,8758,0,11,3,3,80,1,3,2,3,2,2,1,2,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
27,798,6,4,1,655,1,66,2,1,3,2187,5013,0,12,3,3,80,2,6,5,2,5,3,0,3,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
34,234,9,4,1,1807,4,93,3,2,1,5346,6208,4,17,3,3,80,1,11,3,2,7,1,0,7,True,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False
33,813,14,3,1,325,3,58,3,1,4,2436,22149,5,13,3,3,80,1,8,2,1,5,4,0,4,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True
27,1302,19,3,1,1619,4,67,2,1,1,4066,16290,1,11,3,1,80,2,7,3,3,7,7,0,7,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
